label,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127
1,-33.995472,4.799734,-0.27956405,-0.3246103,0.08715298,-0.016026013,0.004114532,0.00024380704,0.0002583006,-5.5610377e-05,-2.7079224e-05,-5.501838e-05,1.1627473e-05,-8.948241e-07,-1.2023472e-06,-4.1770323e-07,-5.558477e-07,-2.3075154e-06,-5.137681e-06,-5.361366e-06,4.9568183e-07,-4.242205e-06,1.882742e-07,4.555451e-06,2.2385486e-06,-8.4326575e-07,-1.2733494e-06,1.4714502e-06,2.3214418e-06,-3.6092231e-07,-3.3502012e-08,1.3574667e-07,-8.0580014e-07,-1.1505877e-06,-3.5366163e-06,9.952774e-07,-5.085454e-07,-1.8855524e-06,2.602789e-07,-2.1040605e-06,1.564621e-06,-2.2383138e-06,2.796818e-06,-1.8787622e-06,3.7691723e-06,-1.2395093e-06,9.533138e-07,1.3539915e-06,1.1846388e-06,1.7967665e-06,1.4390385e-07,9.468712e-07,3.8191542e-06,-2.738179e-06,1.0019609e-06,-3.755512e-07,1.3227163e-06,-2.930867e-06,-1.6316847e-06,-5.1202805e-06,-4.911813e-06,-2.9793687e-06,2.6123082e-06,3.0697809e-06,-2.2281273e-07,-1.5055599e-06,2.5778792e-07,6.325086e-06,-5.2030537e-06,3.3478416e-06,2.8206753e-06,-2.0951416e-06,1.6605629e-06,1.3719977e-06,-1.9031747e-06,-7.1785814e-07,1.8114737e-06,-2.3178732e-06,-1.27163e-06,-3.8513786e-06,2.2090258e-06,9.5228455e-07,2.7321444e-06,-8.897269e-07,-1.7342322e-06,1.773679e-06,-2.3231462e-06,2.518586e-06,1.9424303e-06,-1.1341581e-06,7.190616e-07,-2.6051146e-06,4.4667977e-06,-1.8109204e-06,-3.4585165e-07,-6.011286e-07,-1.5178803e-06,-2.7294118e-06,3.3737567e-06,-1.6041008e-06,2.066044e-06,1.7693671e-06,-1.4780719e-07,-2.4277858e-07,-1.155088e-06,4.0502628e-06,-4.9152654e-06,4.125126e-06,-1.3220271e-07,-5.9454527e-07,-8.378747e-07,2.9153973e-06,-1.745935e-06,-4.3470745e-06,-1.0591715e-06,3.0546419e-06,-1.638406e-06,-1.971125e-06,-1.512943e-06,-2.1791051e-07,-1.3945549e-06,-1.8531834e-06,3.5964362e-08,-3.6631163e-06,2.4825674e-06,8.340849e-07,1.2517171e-06,3.950277e-06
0,-81.72966,-3.8248887,-0.6443585,0.036160685,0.043108553,0.00031717116,-0.0016951456,-0.00013267729,-0.0003195404,1.4304113e-05,-2.7100903e-05,-5.3457476e-05,-5.190169e-06,-1.5225316e-05,5.212982e-06,-2.5958775e-06,-4.884622e-06,2.7612039e-06,-2.895832e-06,9.847378e-06,6.100011e-07,4.671746e-06,5.4356683e-06,3.0264955e-06,1.7696572e-06,-3.3038546e-06,-4.1921388e-07,4.7607406e-07,-1.6825741e-06,-4.5637307e-06,4.3456268e-07,-1.5443824e-06,6.105435e-07,6.1153884e-07,-2.6740458e-06,-1.0532336e-06,-1.0549172e-07,-1.0380617e-06,-1.5657946e-06,1.8193676e-06,7.8779857e-07,-2.0611542e-06,-5.2437423e-07,4.599308e-07,2.2360703e-06,3.3783058e-06,-8.688537e-07,-4.800952e-07,-1.9204913e-06,-6.283536e-07,-2.5491674e-06,-1.0087306e-06,5.0602753e-06,-2.8029392e-06,-2.3191803e-06,3.317415e-07,9.945244e-08,4.829754e-07,-1.2497267e-06,-2.7189312e-06,1.4642676e-06,-1.9678953e-06,1.2732751e-06,1.169097e-06,1.4918165e-06,1.0366133e-06,-4.9887416e-07,-3.5147432e-06,3.5748647e-07,-4.925642e-06,3.3338665e-07,3.610777e-07,-2.3085747e-06,2.2501456e-07,-9.2643893e-07,-1.410434e-06,-4.107064e-07,5.8252573e-07,-1.6270948e-06,-8.7366624e-07,1.3764891e-06,6.260497e-06,7.5601196e-07,6.9754336e-08,1.6470318e-06,1.3465684e-06,1.5749877e-07,1.2589068e-07,7.2067894e-07,9.904469e-07,6.2941545e-08,1.0697165e-06,1.7843877e-08,7.5386475e-07,-1.0288088e-06,8.629195e-07,-2.549041e-06,-1.1744357e-07,-6.881041e-08,4.4684984e-07,3.3616357e-06,-1.096451e-06,-4.4745482e-07,-1.0599434e-06,5.647546e-07,1.1664332e-06,6.2061457e-07,-3.1323525e-06,-6.392251e-07,-2.3229693e-06,1.5472755e-06,1.1933732e-06,-8.9099285e-07,4.630628e-07,-2.388947e-06,-8.2841346e-08,-1.3888385e-06,1.0032688e-06,1.476833e-07,7.0760296e-07,-6.2715503e-07,-7.351909e-07,-2.2174625e-07,-1.8177464e-06,2.6953119e-06,5.2618367e-07,3.3272372e-07,-9.779608e-07
0,-28.778711,25.619387,-1.2183518,0.28459057,0.023194699,-0.013683124,0.006477353,-0.0003195475,3.0390973e-05,3.801801e-05,-2.2332837e-05,-5.3852254e-05,-5.4490833e-06,-3.6508065e-06,3.2868813e-06,1.0594079e-06,4.2728407e-06,4.6793416e-06,1.3235064e-06,-1.0135719e-06,1.1722211e-06,5.9770314e-06,1.6555731e-06,-1.8332541e-07,4.961505e-07,3.0283538e-06,-1.0163127e-06,-1.0340592e-06,2.53105e-06,1.8104258e-06,2.0445711e-06,1.4544038e-07,4.3380464e-06,1.7691312e-06,4.0627983e-06,-1.2654845e-06,1.5281626e-06,1.0526592e-06,3.0407105e-06,-7.6429535e-07,-3.825905e-06,4.2372794e-06,-4.699216e-07,2.2577944e-06,-1.2220034e-06,1.0183454e-06,-2.75253e-06,-5.77666e-07,-1.3605249e-07,4.911783e-07,1.9252436e-06,1.5186524e-06,1.9155455e-06,-1.5474033e-06,-2.5386362e-06,2.3295668e-06,-2.383425e-06,2.107259e-06,-5.2039827e-06,-1.5314841e-06,-9.1586855e-07,-1.648494e-06,-7.67286e-07,-3.0253716e-06,1.4663627e-06,-5.761328e-07,1.7760987e-06,-2.7958126e-06,1.8083961e-06,9.916613e-07,8.0623687e-07,3.6564356e-06,-3.882697e-07,3.2197397e-06,3.660937e-06,1.6253127e-06,-2.6044594e-07,-2.630904e-07,-1.5440534e-06,-1.1930463e-06,1.3423736e-08,-4.8343753e-07,-1.9957497e-06,-3.141999e-06,9.225096e-07,-1.0889014e-06,5.2291916e-06,-6.9964713e-06,1.1537389e-06,-5.014431e-06,3.4760205e-06,3.0021229e-06,-5.3456733e-07,3.4332882e-06,4.399339e-06,1.700864e-06,3.1102045e-06,1.472132e-06,-9.7157425e-08,-2.7325054e-06,1.2609254e-06,-1.0765341e-06,1.1349935e-06,-3.4351133e-06,-2.745851e-06,5.629531e-06,-5.1469938e-06,-1.8627213e-07,7.299221e-07,3.056512e-06,-1.5574749e-06,4.0067644e-06,-1.6608693e-06,1.6525204e-06,-1.0267037e-06,1.815018e-06,2.637866e-06,-2.3579612e-06,-7.256388e-07,-3.540941e-06,2.7087765e-06,3.4142122e-06,-1.163068e-06,-2.2436365e-07,-6.190996e-07,2.3449884e-06,1.18400955e-07,-8.667852e-09
0,-72.943825,4.7485075,0.9907764,-0.019341728,-0.07092549,0.016082183,0.0046691136,-0.00093851663,0.00022684167,-5.3057433e-06,-6.128991e-05,-3.540074e-05,4.509359e-06,-1.5528252e-05,-3.017773e-05,1.444547e-05,-8.7067207e-07,4.595194e-06,-2.8838764e-07,4.653223e-06,-1.2136851e-06,-4.1440194e-06,1.5744914e-06,1.2138564e-06,1.6830141e-07,-2.7785773e-06,7.100924e-07,5.066156e-07,-5.6112067e-06,-3.5703766e-07,-1.6792997e-08,1.5146242e-06,-3.5098378e-06,1.19089e-06,3.8695753e-06,-1.6597895e-06,-1.2651589e-07,-2.8251407e-06,1.497395e-06,-1.1922376e-06,-2.1101803e-06,-1.8831231e-06,-1.3813467e-06,-4.1275862e-07,1.9864449e-06,-3.1768514e-07,-7.5093425e-07,2.097222e-06,8.8638717e-07,-3.3921353e-06,1.4861375e-06,-2.0338405e-06,-1.2922442e-07,-2.6983425e-06,4.940754e-06,4.4323355e-07,1.3243072e-06,-2.5929094e-06,2.3596583e-06,-1.250862e-06,-2.4598373e-07,-2.6977282e-06,-1.5835428e-07,-1.3845363e-06,1.7623449e-06,3.280392e-06,2.0514385e-06,-4.9910227e-07,3.2023509e-06,2.585924e-06,5.4796587e-06,1.261649e-06,-1.6953913e-07,4.4473134e-07,3.1182842e-06,-2.5381846e-06,-1.3725304e-06,-3.9601755e-06,-2.1201013e-06,2.4959172e-06,-7.488682e-07,-1.5872435e-07,-3.0825443e-06,-8.2256076e-07,3.832192e-06,-2.7434714e-07,1.3965791e-07,-4.139363e-06,3.1259515e-06,4.488726e-06,1.3186913e-06,-3.6510905e-06,6.2164753e-07,-1.7563292e-06,-2.6687717e-06,1.5775762e-06,1.5451998e-06,7.2825424e-07,1.371318e-06,-1.7693105e-07,-2.698699e-06,-8.651618e-07,1.0927453e-06,6.5562367e-06,2.5672152e-06,-1.5494285e-07,1.7292474e-06,3.0208098e-06,-8.5810314e-07,3.77293e-06,-3.6202027e-06,1.620748e-07,2.2021716e-06,6.316024e-06,2.1782748e-06,2.4907058e-06,5.936679e-07,3.8699914e-06,-3.3546596e-07,1.4097913e-06,4.1372e-06,3.8852823e-09,-3.6330675e-06,-3.2588941e-06,8.353244e-07,-4.5189628e-07,1.1548708e-06,-4.2349834e-06
1,6.9524117,-20.723288,-1.9177142,0.0456951,-0.04368631,0.018226432,0.0017748341,-0.00057518046,0.00016744909,-2.5230027e-05,-6.356848e-05,-2.946889e-05,3.220869e-06,-7.987839e-06,-2.4325698e-07,3.6061333e-06,3.4480627e-06,3.6929896e-06,6.570193e-07,-8.044035e-06,1.422746e-07,1.9629197e-06,-3.3754938e-07,3.4888756e-06,3.9362803e-07,-7.3946035e-07,-1.974731e-06,9.454545e-07,3.921958e-06,3.1024135e-06,2.2884708e-06,3.819963e-06,1.0373242e-06,-3.5696885e-06,-6.6518857e-07,-5.0457147e-06,4.902111e-07,-5.0277604e-06,2.3474151e-06,-3.209435e-06,-8.432301e-07,1.1384783e-06,3.3430808e-06,-2.649133e-06,2.8403276e-06,-3.900473e-06,-1.6092683e-06,5.3620656e-06,-5.215595e-06,3.4379639e-06,-1.6427285e-06,-4.069425e-06,-3.8440032e-07,2.7677559e-06,-1.8676108e-06,6.5209514e-07,2.5885734e-06,-2.3814418e-06,5.7833236e-06,-1.0338999e-06,-6.5679035e-07,-1.9737759e-06,4.1875396e-06,1.4543712e-06,6.302919e-07,1.2644356e-06,-3.1982954e-06,-4.0045647e-06,-1.6697953e-07,1.7233986e-06,-5.899312e-07,2.7099336e-06,1.7234802e-06,1.1097068e-06,2.4545116e-06,-2.7997492e-06,1.0062333e-06,-1.198857e-06,-1.106262e-07,5.0388758e-06,-2.795106e-06,5.259272e-06,1.0254917e-06,1.4168764e-06,3.3957636e-07,5.1593033e-06,-3.4995712e-06,9.155729e-07,-5.0937647e-06,-1.1439872e-06,3.7685043e-06,1.5542214e-06,-3.5011524e-08,1.9246113e-06,-2.3955822e-06,3.158944e-06,-2.6284208e-06,-7.3540646e-06,-4.7000566e-07,-1.2646525e-06,-6.3095454e-06,-1.4183064e-06,-3.286594e-06,-1.220655e-06,-1.4336408e-06,-5.143799e-07,-1.284476e-06,-1.0042119e-06,-2.4306212e-06,5.3589683e-06,3.1779512e-06,-8.33328e-07,2.6193413e-06,-2.0632358e-06,1.5196659e-07,-3.9322335e-06,9.0831367e-07,5.5070916e-07,-1.5817926e-06,-2.2983872e-06,3.1373415e-06,3.6191357e-06,3.031931e-06,-3.2788862e-06,-3.3386655e-06,4.2276383e-06,1.5204528e-06,-1.9017638e-06
1,30.119093,3.8656542,-0.668049,0.45064837,-0.04648394,-0.02318755,-0.0036781786,0.003365178,0.00020656765,0.00011883491,-2.8562308e-05,-4.83025e-05,5.084897e-06,1.2229112e-06,-3.3073034e-06,1.508173e-06,2.152284e-06,-2.9145983e-06,1.4171886e-06,-6.773212e-06,4.0679384e-07,-6.604581e-07,7.4257395e-07,-1.9679995e-07,-1.051043e-06,-2.7442098e-07,-2.5925755e-07,-2.826039e-07,2.739628e-07,1.2402136e-06,1.4355317e-06,2.2727766e-06,-5.7056604e-07,-9.180909e-07,-5.4891325e-07,-1.4594026e-07,-2.9274777e-06,-2.6497478e-06,9.375359e-07,-1.9278916e-06,2.655369e-06,1.083489e-06,2.4970547e-07,5.5942803e-07,2.6238583e-06,3.5557167e-07,-6.1336544e-07,7.0016023e-07,-4.84208e-06,1.7670405e-06,5.236223e-07,-2.1660219e-06,-1.8424333e-06,3.677593e-07,-7.9626466e-07,-9.555529e-07,-8.726686e-07,-1.940116e-07,3.093132e-07,2.2739973e-06,3.271336e-07,1.1898651e-06,-2.5337204e-06,-1.2985992e-06,3.1265533e-06,-4.659275e-06,3.0094147e-06,9.886128e-07,1.9138756e-06,3.581442e-07,3.082778e-06,-2.6450255e-06,6.790723e-07,4.627908e-06,-3.5542896e-06,-3.974882e-06,-4.043204e-06,1.4017354e-06,-2.0379935e-06,-2.296414e-06,3.5936937e-06,1.6486474e-06,2.0935422e-06,1.7754373e-06,1.022986e-06,-1.2216512e-06,3.746522e-07,8.062832e-07,-1.5766022e-06,-7.641864e-07,1.5449151e-06,-2.9268517e-06,2.75318e-07,-5.2035207e-06,-1.635634e-06,4.155858e-07,6.8526224e-06,-3.8699873e-06,1.7282526e-06,1.9959614e-06,7.8319744e-07,-8.4993536e-07,1.0260834e-06,2.0337218e-06,7.116493e-07,-3.3159965e-06,2.147885e-07,-3.9578e-06,3.9841632e-07,3.2553285e-07,-1.7611341e-06,6.0652314e-07,2.068347e-06,1.1902179e-06,-1.1331458e-06,1.4067424e-06,-4.4966146e-06,1.9068899e-06,7.9000716e-07,-2.4496543e-07,-1.6921286e-06,-4.377158e-06,4.0269692e-06,-1.7839284e-06,-3.6222384e-06,3.728687e-06,-1.298634e-06,-2.7440153e-06
1,45.280098,19.903397,-0.04672927,0.36882386,-0.05233006,-0.023493148,-0.004891542,0.0033121484,0.00019525999,0.00014558004,-3.113237e-05,-4.868524e-05,4.933253e-06,4.313528e-06,4.3455184e-06,-6.9878433e-06,1.1893909e-06,2.3698428e-06,-1.1470311e-06,-7.8933255e-07,3.5976725e-06,-1.8609911e-06,-2.2541772e-06,-3.8738917e-06,-2.751443e-06,-5.37852e-07,3.00805e-08,-2.4393475e-07,-1.4724984e-06,-2.5411562e-06,-7.673444e-07,-1.870851e-06,-2.8681864e-06,4.9551027e-06,-1.0836148e-06,2.0661553e-06,-8.198435e-07,2.0749906e-06,3.3773451e-06,-1.7854958e-06,2.8288858e-07,2.6387675e-06,-3.6377617e-06,-8.491202e-07,5.6402064e-06,-6.0625166e-06,1.5951807e-06,4.4472677e-06,2.1402589e-06,-3.4742034e-06,2.7219771e-06,2.258929e-06,1.5170945e-06,-2.2887305e-06,-3.9311035e-06,1.4411505e-06,5.375461e-06,1.9690913e-06,-4.8780757e-06,-6.8294094e-07,-9.706911e-07,-8.865986e-07,-2.010318e-06,-1.3870098e-06,4.9393554e-07,2.2519866e-06,1.1125658e-06,3.5995454e-06,-2.0450536e-06,-6.9691505e-06,-6.484806e-07,-3.324793e-06,7.2912026e-06,-5.5646433e-07,1.4254528e-06,-3.3760555e-06,-7.406565e-07,2.8766922e-06,4.3178993e-06,-1.9526722e-06,1.7812574e-06,1.4135517e-06,4.2459007e-07,-2.6214327e-06,5.2451435e-07,-6.320028e-07,3.458665e-06,3.8453213e-06,-6.514756e-06,-1.7918364e-06,6.875347e-06,1.5125697e-06,6.0819013e-07,-1.0828358e-06,-3.5768771e-06,-1.0765618e-06,2.8992774e-06,-2.8447648e-06,-5.9416534e-06,-2.9840319e-06,-3.6448407e-07,-5.6352127e-07,1.4849039e-06,1.469279e-06,1.8369046e-06,-1.3523307e-06,-7.176166e-06,-4.6021673e-06,-3.4542636e-06,4.5616894e-06,1.514558e-06,7.584538e-08,2.2725844e-07,8.3062184e-07,-3.3890967e-07,-1.5883658e-06,-2.3044336e-06,-9.193193e-07,-9.982655e-07,4.6152672e-06,-3.2375065e-06,-1.8404576e-07,-1.9123302e-06,-1.0959143e-06,1.9462686e-06,-3.7684706e-06,7.6504074e-07,8.249369e-07
0,-72.1481,-21.721157,-0.7619696,0.18245092,-0.059520286,0.014232446,0.0077869934,-0.0008138986,0.00030622253,-5.086122e-05,-5.7913334e-05,-3.4080156e-05,4.9251976e-06,1.5652098e-06,-2.5787076e-06,-8.054801e-06,6.170427e-06,-5.8828385e-07,-1.3090058e-06,-4.398149e-06,4.632831e-06,-1.9562144e-06,1.9412161e-07,-5.8141686e-06,9.983617e-07,1.6460746e-06,-6.0198204e-07,-1.1552395e-06,1.1361807e-06,4.7473483e-07,9.933998e-07,1.0267058e-06,1.9993902e-06,9.9557376e-08,2.973892e-06,6.0931933e-07,4.2455412e-07,-2.8607876e-06,1.2840046e-06,2.5221998e-06,6.298785e-07,1.911229e-06,5.487927e-07,-1.3939006e-06,-8.972094e-07,-1.5909676e-06,7.520911e-07,1.2845047e-06,-5.3682425e-07,-1.9805584e-06,-1.8544953e-06,-1.971044e-06,-1.0316433e-06,2.605664e-06,4.703247e-07,6.41119e-07,-1.2817776e-06,-4.941204e-06,-2.1553678e-06,-4.954849e-06,2.1008661e-06,5.928715e-07,-3.9428114e-06,4.5328093e-06,-3.73654e-06,-8.540302e-07,-3.674592e-07,3.6541405e-06,-2.0894736e-06,-3.387645e-07,1.012404e-06,-6.7383367e-06,-1.2434585e-06,-2.1048781e-06,1.5359539e-06,4.16094e-06,2.8722882e-06,-8.958895e-07,-3.2384462e-06,-2.0199707e-06,-6.947135e-07,3.130934e-06,-1.8306567e-06,3.0446001e-06,-3.761988e-06,1.3829848e-06,1.8647258e-06,8.4179254e-07,9.718432e-07,6.537294e-07,1.4660574e-06,-3.0980587e-08,-2.7890553e-06,2.0302218e-06,-4.898854e-06,-3.5411656e-06,-8.425627e-07,9.567145e-07,1.8086317e-06,4.577998e-07,6.8919e-06,-6.0247153e-06,-3.5347716e-07,6.5762674e-06,-5.918426e-07,-6.8900965e-07,3.0195733e-06,2.513669e-06,1.7123333e-06,2.6914836e-06,-4.15457e-06,8.5193483e-07,-1.0840038e-06,5.931734e-07,-3.9384904e-06,5.1256075e-07,-8.9072284e-07,-2.8799918e-06,-6.20386e-07,1.1281176e-06,-1.126582e-06,-1.9073655e-06,-1.4532343e-06,-6.901609e-07,1.0840216e-06,7.8706915e-07,-5.6383255e-06,1.7226231e-06
1,94.838776,-11.152036,-1.4383335,-0.14656143,-0.14188728,0.03799371,0.002126991,-0.0011370226,0.0005792864,-1.716554e-05,-0.00010359883,-5.682812e-06,8.734657e-06,6.9149287e-06,-2.0640427e-05,-4.0863306e-06,1.9224171e-05,-1.1121072e-06,3.6314043e-06,5.6733456e-06,-5.7158604e-06,7.067674e-06,1.4922498e-06,1.1330374e-06,-1.9469749e-06,4.762825e-06,-6.8801086e-07,1.0903989e-06,-5.3634426e-07,3.0825797e-06,4.124508e-06,-5.54324e-07,4.2057565e-07,1.4201437e-07,-9.543893e-07,1.8327662e-06,1.6631001e-06,-6.5572012e-06,-2.7691933e-06,1.4722717e-06,1.0876208e-06,-8.613205e-07,-1.5352839e-06,1.6677826e-07,-8.088537e-07,8.367661e-07,-3.0029084e-06,3.800157e-06,-4.5646675e-06,-4.751457e-06,1.8669202e-06,-3.5481364e-06,1.8439363e-06,-5.516506e-06,-9.181172e-07,-9.1216907e-07,2.0703965e-06,5.019557e-06,-2.3969058e-06,2.7511178e-06,8.2344236e-08,-2.9930081e-06,3.27335e-06,-4.6200626e-06,6.934481e-07,-4.0077515e-07,4.171502e-06,2.5355791e-06,-2.2347097e-06,1.3970996e-06,-2.378577e-06,1.3063435e-06,2.0237787e-06,-4.355866e-06,-2.9093944e-06,-9.625322e-07,-2.7089695e-06,2.9800262e-06,2.0285017e-06,-2.6174066e-06,6.923264e-06,-1.497837e-06,-4.18694e-06,3.5856874e-06,-3.4876557e-06,-1.2205126e-06,-2.021247e-06,2.2216343e-06,-2.9803743e-06,1.3731129e-06,2.5202376e-06,3.8049396e-07,-7.240194e-07,7.169849e-06,9.1575276e-07,2.4884287e-06,-4.21807e-06,2.4860742e-06,-1.7000586e-06,-4.899419e-07,-2.2955362e-06,-1.16075576e-07,8.498228e-07,-4.563914e-06,2.8713478e-06,-3.5826833e-06,5.721392e-07,-3.3298528e-07,3.0168833e-06,-2.2605348e-06,9.193518e-07,5.3851654e-06,7.901359e-07,-2.5552931e-06,-3.1921036e-06,1.5955419e-06,3.594243e-06,-1.1467591e-06,4.3332125e-06,4.052138e-06,-2.041911e-06,2.8576999e-06,-1.9553236e-06,2.437461e-06,-7.3335997e-07,-1.7337163e-06,1.0134444e-07,-7.4009813e-07
1,64.91598,-16.3835,0.3373606,-0.45508552,-0.12852211,0.025197715,0.0058258767,0.00015089361,0.00039515333,0.00016326994,-3.6573194e-05,-4.3824315e-05,-2.3899293e-05,-5.2074893e-06,-6.13512e-06,-1.6309232e-05,-4.2241967e-07,-5.371907e-06,4.226143e-06,9.4047533e-07,-1.2092639e-06,-5.0480185e-06,1.501222e-07,-1.4251094e-06,3.2458902e-06,1.3377115e-06,-1.4216263e-06,-1.6442725e-06,-7.1387666e-07,2.1866636e-06,7.2917106e-07,1.5237147e-06,-2.0106525e-06,3.488861e-06,2.3715854e-06,-2.1031533e-06,-2.2830661e-06,-2.6307857e-06,2.5730933e-06,-5.5912747e-06,7.277385e-07,2.7694693e-07,-4.711551e-06,-3.3846175e-06,1.241619e-06,-3.9216116e-06,-3.9838014e-08,6.5607003e-07,-8.5253066e-07,2.3220166e-06,-2.3630832e-07,-7.356975e-07,2.0634245e-06,2.2485902e-07,1.701522e-07,-1.4112178e-06,-1.4471483e-06,1.0311269e-06,-4.3389693e-07,2.129607e-06,1.7527869e-07,1.7647002e-06,-1.6349398e-06,8.940348e-07,-7.420247e-06,1.6229334e-06,5.6491167e-06,-1.3463765e-06,-1.0017841e-06,2.5559289e-06,3.207116e-07,3.4250752e-07,-4.8720364e-07,-5.9129284e-06,3.8006684e-07,-2.285705e-06,5.5353503e-06,-1.0142128e-07,4.30375e-07,1.9035854e-06,3.5844596e-06,1.845e-08,1.0544115e-06,-2.8184313e-06,4.5330835e-06,-3.5230482e-06,-6.1608193e-07,2.3193606e-06,3.9829033e-06,-1.501607e-06,2.0799757e-06,-5.4011834e-06,2.2211716e-06,-2.0117202e-06,4.404307e-06,2.6166167e-06,-3.4520522e-06,-6.2541153e-07,2.1511785e-06,1.6075068e-06,-3.5043836e-06,-2.1073931e-06,8.015823e-06,1.6695744e-06,-5.1494258e-08,3.1217146e-06,7.677324e-08,-1.9462364e-07,-7.6520297e-07,3.5432404e-06,3.666885e-07,-5.0997266e-07,-1.989927e-06,-4.5267242e-07,-2.2841793e-06,1.3060063e-06,1.2390066e-06,5.190281e-06,-5.1600014e-06,-5.184417e-07,-2.4002134e-06,3.3782912e-06,2.8706625e-06,-4.2578364e-07,-2.904341e-07,-1.5152704e-06,-1.7607792e-06,1.9502058e-06
1,50.62538,-4.735349,2.8298922,-0.0034326531,0.0954837,0.019823613,-0.021422634,-0.005335639,0.00022425782,0.00023342897,-6.702432e-05,-2.4259694e-05,-2.4422488e-05,6.5446143e-06,-2.1110807e-05,-2.3571306e-06,6.48299e-07,-2.2694778e-06,1.2992175e-06,1.2116996e-07,-3.5962105e-06,6.534711e-07,-2.4322644e-06,-2.6592706e-06,1.5875377e-06,2.0624009e-06,-2.2151467e-06,-5.8845285e-07,1.6752996e-06,8.2330587e-07,-2.4513482e-09,4.87321e-08,3.7273903e-06,-1.3296818e-06,-2.3092805e-06,-1.4216959e-06,-9.631324e-07,-8.9676445e-07,1.5405729e-07,3.9544443e-06,1.5558682e-06,5.5346227e-06,-1.4923572e-06,5.304131e-06,-7.7409425e-07,-9.950223e-07,-2.6763985e-06,-6.355196e-06,3.9011197e-06,1.7236734e-06,-3.0207277e-06,-1.4244011e-06,-2.5126928e-07,-4.992172e-07,-3.789548e-06,-2.7984413e-06,1.2737949e-06,3.9004394e-06,1.0581007e-06,3.3858394e-06,-2.1140058e-06,-9.097984e-07,3.612655e-06,-1.4330855e-06,-1.2056627e-06,-3.266857e-06,-6.5207377e-07,-1.7607691e-06,1.8420258e-06,-1.6403105e-06,-2.7707085e-06,-8.410643e-07,-2.7014469e-06,-1.0463878e-06,1.0325382e-06,9.603727e-07,1.846801e-06,-6.622858e-07,-2.3216478e-06,4.144755e-06,3.3057407e-07,-2.3854834e-06,8.5704136e-07,-1.9072709e-06,1.9077497e-06,3.1251086e-06,3.8775465e-08,-2.5338081e-06,-4.498071e-06,4.2762385e-06,2.5948157e-06,-2.897639e-06,8.856229e-07,-1.6822486e-06,-3.9949973e-07,1.8342932e-06,-8.415648e-07,-1.0344952e-06,-2.338331e-06,-5.7254124e-06,5.5744147e-07,2.757674e-06,6.0930456e-06,3.7127056e-06,4.2783913e-07,-1.2547592e-06,-1.7000704e-06,-1.5881858e-06,-3.939179e-06,-5.2456185e-06,-7.5661537e-06,-2.4506542e-06,-1.7493016e-06,-1.4521353e-07,1.2364704e-06,-3.2185023e-06,2.9093994e-06,-2.0856407e-06,-3.9796514e-06,9.414705e-07,-3.5274928e-07,7.6490187e-07,1.9538563e-06,-3.8194357e-06,-1.7253851e-06,2.354003e-06,-1.6918839e-06,-1.1670145e-06
